,N,P,K,temperature,humidity,ph,rainfall,soil_moisture,label
1424,102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,19.03718406,muskmelon
1425,117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,28.91917009,muskmelon
1426,85,21,52,29.62800691,90.10051615,6.075144116,23.69586761,27.99916419,muskmelon
1427,104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,10.24673002,muskmelon
1428,102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,22.32960684,muskmelon
1429,116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,24.93733578,muskmelon
1430,100,17,48,29.72791119,94.29753295,6.367800632,26.52364146,27.02378664,muskmelon
1431,110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,28.22935251,muskmelon
1432,104,25,51,28.96361426,93.88482153,6.469983276,23.56130173,13.92156565,muskmelon
1433,107,11,54,28.59052369,91.33617236,6.094016338,29.44008034,29.20458173,muskmelon
1434,98,26,52,27.33897716,90.69759008,6.150090899,28.69113835,17.27600402,muskmelon
1435,88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,24.03968176,muskmelon
1436,87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,25.78724449,muskmelon
1437,120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,13.99982575,muskmelon
1438,95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,13.58107824,muskmelon
1439,108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,28.98213548,muskmelon
1440,82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,12.47183384,muskmelon
1441,120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,12.06710735,muskmelon
1442,110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,11.52197674,muskmelon
1443,95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,13.6585926,muskmelon
1444,106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,28.63304847,muskmelon
1445,99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,24.19127296,muskmelon
1446,106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,14.3234978,muskmelon
1447,83,11,53,29.54097171,92.91778307,6.163921248,21.9653077,21.13908369,muskmelon
1448,117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,20.76764583,muskmelon
1449,98,26,49,27.29035669,90.53330091,6.130160473,23.49535234,24.40766353,muskmelon
1450,113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,23.39466615,muskmelon
1451,101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,10.99905404,muskmelon
1452,98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,14.36158708,muskmelon
1453,93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,18.59995584,muskmelon
1454,95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,27.95432902,muskmelon
1455,109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,13.5809522,muskmelon
1456,118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,21.20284578,muskmelon
1457,100,14,49,29.48882958,91.07574233,6.365956658,26.01909355,13.57420154,muskmelon
1458,89,9,47,29.47156259,90.77069618,6.668382766,28.75226067,29.66921266,muskmelon
1459,95,16,46,27.0767265,90.14362622,6.74669542,24.4514648,22.99779777,muskmelon
1460,95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,29.0172967,muskmelon
1461,87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,26.29904136,muskmelon
1462,93,20,50,29.93061247,93.22980899,6.448792689,24.34814338,10.977166,muskmelon
1463,84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,13.96817341,muskmelon
1464,111,5,47,28.03306461,91.47355778,6.274452811,21.17924769,29.71880266,muskmelon
1465,111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,28.76635937,muskmelon
1466,111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,13.89054977,muskmelon
1467,89,11,47,29.78714005,94.65343534,6.327822962,27.8659442,15.30426946,muskmelon
1468,110,15,48,28.57819995,92.86597437,6.212567211,27.5987178,25.17389141,muskmelon
1469,95,30,52,29.48069921,90.33698678,6.640470863,26.0365768,10.18326718,muskmelon
1470,115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,15.20174118,muskmelon
1471,120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,27.44235692,muskmelon
1472,102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,19.50739194,muskmelon
1473,94,5,55,28.5854649,91.89216849,6.085682344,26.88372572,27.22203067,muskmelon
1474,84,18,46,27.08808014,93.42402083,6.781050373,25.32159689,25.91864489,muskmelon
1475,107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,20.16162588,muskmelon
1476,80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,14.78410197,muskmelon
1477,86,18,45,28.96586565,90.71832938,6.566759102,22.25838137,16.4714615,muskmelon
1478,113,28,48,28.87726019,92.48839665,6.170520518,24.44267592,13.26982465,muskmelon
1479,115,18,53,29.17052093,94.19790371,6.012480351,22.06994464,10.46651068,muskmelon
1480,82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,22.54409971,muskmelon
1481,98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,13.38022105,muskmelon
1482,117,25,54,28.68275966,92.50969311,6.150686364,29.11187663,15.36199919,muskmelon
1483,83,15,49,28.92705913,91.39356832,6.438008153,23.20076686,22.56220609,muskmelon
1484,120,16,51,27.99901833,91.64193051,6.547041903,23.28618248,27.21167989,muskmelon
1485,111,5,50,27.59350075,91.79742953,6.399891457,24.84266123,24.99308381,muskmelon
1486,85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,13.25013686,muskmelon
1487,90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,26.29464851,muskmelon
1488,99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,25.9282236,muskmelon
1489,102,11,47,27.98780984,92.78226196,6.504906979,27.14509034,28.48100722,muskmelon
1490,80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,18.2257967,muskmelon
1491,87,21,52,27.3506296,94.2911951,6.067665498,27.21244021,20.60551996,muskmelon
1492,114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,18.84155696,muskmelon
1493,99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,22.45000076,muskmelon
1494,89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,26.63581609,muskmelon
1495,96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,16.8492349,muskmelon
1496,82,26,47,28.50416396,93.46806467,6.565312653,24.20007242,15.65742167,muskmelon
1497,106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,15.48200387,muskmelon
1498,90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,11.74140623,muskmelon
1499,106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,29.92192257,muskmelon
1500,24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,26.11340908,apple
1501,7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,21.62861793,apple
1502,14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,21.30397887,apple
1503,8,120,201,21.18667419,91.13435689,6.321152192,122.233323,11.00296198,apple
1504,20,129,201,23.41044706,91.69913296,5.587905967,116.0777931,24.79116982,apple
1505,32,137,204,22.86006627,93.12859895,5.824151693,117.7296726,13.75178617,apple
1506,27,139,205,22.48403042,93.40819246,5.772179946,105.5473627,23.36405445,apple
1507,0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,17.59047229,apple
1508,22,144,196,21.91191314,91.68748063,6.499226821,117.0761277,17.4078439,apple
1509,1,124,199,23.71059131,93.27392415,5.658473817,112.6676589,15.66913366,apple
1510,30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,18.03976885,apple
1511,29,121,196,22.84852833,94.32130209,6.079497202,123.5977843,10.4667115,apple
1512,13,126,204,23.1094265,92.79630809,6.383180271,108.183792,24.53864274,apple
1513,9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,28.95136223,apple
1514,0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,28.86541682,apple
1515,30,143,199,23.76881552,90.59810302,5.7983508,102.2648546,12.07899527,apple
1516,36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,22.23443231,apple
1517,37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,23.71006868,apple
1518,33,121,203,22.45696744,94.76285385,5.605934087,114.8407725,12.46676093,apple
1519,7,144,195,22.96388477,93.58065995,5.85648105,104.6472986,24.52818342,apple
1520,35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,19.77177848,apple
1521,29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,25.6964391,apple
1522,2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,10.18853853,apple
1523,34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,22.75230373,apple
1524,29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,29.19168253,apple
1525,32,141,203,21.25941052,92.84416234,5.821347769,109.0658471,29.04095459,apple
1526,13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,11.7966836,apple
1527,25,143,198,22.81212536,91.51861705,6.027314401,107.855225,14.07757594,apple
1528,9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,28.39171697,apple
1529,6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,24.85779059,apple
1530,37,126,196,23.59997268,90.97597665,5.596449493,107.1728191,11.32796241,apple
1531,2,120,203,23.12652652,94.71203306,5.893492999,108.6211833,11.65275546,apple
1532,11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,11.70566962,apple
1533,10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,10.70050407,apple
1534,24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,22.45728214,apple
1535,23,138,195,22.49095104,91.70292746,5.795985716,124.3915101,15.40863667,apple
1536,18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,11.01554043,apple
1537,13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,15.04479186,apple
1538,26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,28.01501036,apple
1539,28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,25.45988523,apple
1540,26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,24.98409357,apple
1541,21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,27.12844582,apple
1542,21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,14.47862065,apple
1543,5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,20.29288617,apple
1544,2,123,205,22.36629253,90.78572467,5.739652177,124.9831618,13.28150797,apple
1545,15,133,199,23.99686172,91.61001707,5.824778636,117.6102915,20.39267822,apple
1546,31,130,198,21.80129837,92.73446667,5.554823557,120.0586671,29.12903895,apple
1547,25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,13.28437522,apple
1548,16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,27.29859387,apple
1549,19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,24.96711936,apple
1550,10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,25.14922916,apple
1551,20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,22.18492472,apple
1552,28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,29.45623917,apple
1553,28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,25.87818717,apple
1554,2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,22.81780915,apple
1555,2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,16.89041734,apple
1556,27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,18.29966626,apple
1557,30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,28.47364418,apple
1558,32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,27.44274908,apple
1559,29,139,205,23.64142354,93.74461474,6.155939453,116.6912176,23.8019406,apple
1560,26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,26.74825639,apple
1561,40,136,202,22.85267372,94.5764581,5.935336308,117.5314026,28.124263,apple
1562,6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,13.76407936,apple
1563,35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,29.8135221,apple
1564,17,136,196,23.87192332,90.49939035,5.882155988,103.0548094,29.99785965,apple
1565,33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,25.26033717,apple
1566,16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,19.02182902,apple
1567,27,120,200,21.45278675,90.74531921,6.110218826,116.7036582,14.43429823,apple
1568,29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,25.83679735,apple
1569,3,141,197,21.98141856,91.12719303,6.142803397,115.4789148,27.11813856,apple
1570,15,123,204,22.52709326,92.54780429,6.365972688,115.3830068,18.90600256,apple
1571,5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,20.41613892,apple
1572,10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,21.17401651,apple
1573,7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,29.61066916,apple
1574,2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,18.11365554,apple
1575,29,138,197,22.19055385,92.43764169,5.830892252,121.6622761,28.87473794,apple
1576,30,137,200,22.91430043,90.70475565,5.603413172,118.6044645,15.86974092,apple
1577,29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,19.44263022,apple
1578,14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,15.73763996,apple
1579,18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,26.03350302,apple
1580,33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,17.59312367,apple
1581,40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,24.43086648,apple
1582,9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,24.74209401,apple
1583,38,135,203,23.76121837,93.661643,5.965551311,100.825956,24.26292542,apple
1584,28,130,196,22.13450646,94.67695747,6.062356467,112.9203223,29.69277639,apple
1585,35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,14.06072606,apple
1586,12,129,205,22.36238282,91.15761594,6.119432215,118.6832725,20.85026943,apple
1587,1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,27.16869073,apple
1588,0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,22.32911133,apple
1589,31,121,201,23.15791104,90.34396882,5.731535258,110.712841,14.99317755,apple
1590,35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,28.45938051,apple
1591,29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,20.65470123,apple
1592,33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,18.51364421,apple
1593,14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,18.59403333,apple
1594,35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,27.06012525,apple
1595,40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,14.2993317,apple
1596,25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,26.71665324,apple
1597,31,137,196,22.14464104,93.82567435,6.400321212,120.6310784,10.61732347,apple
1598,36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,28.39212056,apple
1599,10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,21.82963594,apple
1600,22,30,12,15.78144173,92.51077745,6.354006744,119.035002,17.71788211,orange
1601,37,6,13,26.03097313,91.50819306,7.511755068,101.2847738,10.44825025,orange
1602,27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,28.66993926,orange
1603,7,16,9,18.87957654,92.04304496,7.813916603,114.6659511,13.86648153,orange
1604,20,7,9,29.47741671,91.57802915,7.129136941,111.1727497,19.95606803,orange
1605,26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,26.90547083,orange
1606,5,23,15,25.66901098,92.04670813,7.408939392,112.5424199,16.12102293,orange
1607,0,18,14,29.77149434,92.00719952,7.207991261,114.4161786,20.88883039,orange
1608,39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,17.15663472,orange
1609,13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,19.90900847,orange
1610,21,17,15,23.98289638,91.5473145,7.455991072,118.4901697,15.98941717,orange
1611,33,12,8,25.26052689,90.31153735,6.822282114,117.3695296,26.23058513,orange
1612,6,9,12,31.08368929,90.14362642,7.028746406,109.6894658,22.93765309,orange
1613,19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,13.18098722,orange
1614,24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,17.80235018,orange
1615,9,11,8,24.85903405,94.39000473,6.559236744,111.7803734,18.57494228,orange
1616,31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,29.39081772,orange
1617,22,17,5,24.12188673,90.72351622,6.945562889,102.835632,11.32035077,orange
1618,13,5,8,23.85340379,90.10522549,7.474710503,103.923226,14.4553532,orange
1619,16,8,9,24.60297538,91.28408653,7.601189843,111.2948115,19.16384813,orange
1620,4,13,6,15.63211033,94.25966183,7.561143224,101.4705704,11.83877732,orange
1621,0,25,14,19.33516809,91.97978938,6.361671475,116.450422,14.18340949,orange
1622,8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,22.90424669,orange
1623,4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,19.80488532,orange
1624,33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,23.89927929,orange
1625,30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,21.33762498,orange
1626,21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,24.06897514,orange
1627,11,14,5,11.50322938,94.8933184,6.946354724,115.5683776,29.70351793,orange
1628,9,8,15,14.34320488,94.35734702,7.994465371,110.2223123,21.18148252,orange
1629,5,18,14,33.1056981,93.48447453,7.434118807,119.1709113,15.5364844,orange
1630,29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,15.54015756,orange
1631,33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,25.18414908,orange
1632,8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,25.07340382,orange
1633,15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,19.20922607,orange
1634,16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,24.59553873,orange
1635,0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,26.9098817,orange
1636,5,25,6,30.72119881,94.01331956,6.011302181,106.8118019,22.7924421,orange
1637,6,8,11,24.35590861,92.39651663,6.600948788,119.6946577,28.69832658,orange
1638,10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,29.41738273,orange
1639,1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,19.72474579,orange
1640,1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,15.35845327,orange
1641,0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,18.26999049,orange
1642,24,27,9,18.86883219,93.24688124,6.157135092,119.3936976,11.21451612,orange
